Team,Season,G,S,PIM,Avg Age,+/-,OPS,DPS,g_1,g_2,g_3,a_1,a_2,a_3
ARI,2014,-0.273575890641031,0.9148832986977646,0.38394131392205005,0.625002179042501,0.12507489939338598,-0.11990149641982309,0.08621202379405975,-0.5473472765035835,-1.0678817309736897,-0.5433035626454927,0.6773136065705099,-0.4567555805503595,-0.2715855684181846
ARI,2015,-2.2594758569331552,-1.4574292092827494,-0.8535238283779928,-0.19123870471590992,-0.7136087563100433,-1.3749477133656665,-1.069484826983667,-1.0036541806334256,-0.8952238332033001,-1.3699621156556923,-0.5174737818767119,-1.0002640625501662,-0.6260316363225273
ARI,2016,-1.9242986990996358,-1.8285777614982306,1.546960713999343,-0.18838084839912161,-1.749928588953928,-2.2410906415035905,-1.379643584499436,-1.2203286550103056,-0.8771658354319265,-1.6613373290694755,-1.294555654622485,-1.9714061459894145,-1.837712335551601
ARI,2017,1.0186240571828382,1.661337487177946,2.385408971856913,0.12790985918740758,-0.6633055614785405,0.26798975396951125,0.3789517992514302,-0.28328044380648243,-1.000923518012847,-0.7643749053092396,-1.1286458982724739,-0.6763606130707678,-0.19130752914275617
ARI,2018,-1.4002574343589027,-1.8018626234316257,-0.44790080174338615,-2.497634159639556,-0.985268508278029,-1.3952713075757406,-0.932632977273477,-1.9146502794188525,-2.064916814288015,-1.9296745520344984,-0.721995997993613,-0.31117081094264926,-1.0551654061079943
ARI,2019,-0.7550227424132251,-0.3871375051562918,-1.4974674588176788,-1.065037638190317,-1.267253456708232,-0.7198143419125336,-0.6327784749001155,-1.344489855172244,-1.5367408189113057,-1.6747162106101168,-1.3081261977338614,-0.3783109706212158,-0.9243719598700489
ARI,2020,-0.9093873570453184,-0.4335362016230366,-1.3978898645993278,0.06377687831725545,-0.7879159904003044,-0.5679160116473448,0.34459762943303707,-1.323453940580754,-0.8886390634642058,-0.7908733099152648,0.6774672462314929,0.846565603023624,-0.5035847215579612
ARI,2021,-0.8076851630486057,-0.7034634622909072,0.18848060380637033,-0.3191941241624403,0.05247057173701052,-0.9526120974367885,1.2453477669509094,-1.1058411360500509,-1.6362030706400914,-1.4987982831303834,-1.1970946951647234,-1.2184889711188083,-1.0722765934307423
ARI,2022,-1.3559215551397186,-1.9855354444968478,-1.28387576913242,0.011323496229854653,-0.9092635222881194,-1.3213826033683314,-1.4060330425186514,-0.7919856029478414,-0.6084516458557822,-1.1166655281638798,-1.2362289228437897,-0.9417168965289193,-0.5376356065051241
BOS,2007,0.0662202516472895,0.31226372689259996,-0.7961699798358829,-0.8175532722388673,-0.009441668205636853,0.4351491339995537,-0.4261679961707394,-0.9891912473293342,-0.039100735957584835,0.7682266134397485,0.7679369452608388,-0.6588139977193322,-0.07693223156754839
BOS,2008,-0.78873874104368,0.2027028337537793,1.0999786622740244,0.020503188650693376,-1.1595615122807423,-0.5258028475183937,-0.757510061091935,0.004908151574709414,-0.5723448298436871,-0.23869916669358424,1.3360000806365255,0.4746631107887968,-0.5796716183491819
BOS,2009,-0.7622516512759059,-0.5188337749904065,-0.8157623978543359,-0.6941141393674495,0.35016994205201213,-0.7837197502417108,0.032610469173828614,-1.0690835761206994,-0.9820561856608592,-1.3906330583838558,1.8412623598874545,-1.013980748539324,-1.1322959965953852
BOS,2010,0.7788919596912893,-0.03351648978031226,-0.6178844278229805,0.40169934950473185,2.0644125890703684,1.4772112592630076,1.1339435343536508,-0.9034485897504588,-0.8111026912974426,-0.5266699123697611,1.1716190485324227,0.805894308835788,0.09963125843343507
BOS,2011,-1.4865769112764775,-0.4915698347053381,-0.34809063185454564,0.44194712752304977,0.03844903052686959,-1.1065460450038032,0.6884974018438487,-1.3504209453998013,-1.5105439122233721,-1.3948202139470554,-0.4236407630778411,0.17189649565786344,-0.12953130331739457
BOS,2012,0.846872645549336,1.1322709595246914,1.610222999974704,0.25331273572823204,2.102295831440341,0.8477171527847813,0.9632661289770148,-0.40611219659375175,-0.4353436775419016,-0.7861893034640831,0.2435791479651667,-0.9044329996895945,-0.7741566742029956
BOS,2013,1.3734419032737393,0.49198307971922833,1.272505973794095,0.3523295242446968,2.1617868357638317,1.6921875701730773,0.5225570593409564,-0.63950667757119,0.20526506051286442,1.248016617819535,-0.5380284078157941,0.120178027181672,1.1750539065195007
BOS,2014,-0.20342822637410007,0.38809973070492665,-0.1639251136450881,-0.09156082877691873,1.0801923129428792,-0.2098276187346918,0.6436173500487563,-0.07095242473194552,-0.48598855768832894,-0.9556906041715908,-0.8523953383155837,-0.293844078900958,-0.3083968653423361
BOS,2015,0.051887754543349845,-1.5127606143428385,-1.1384715052398884,-0.6795077380331416,2.687627961336457,1.3380544828368723,1.1351549479388034,-0.5442991978516906,-0.6648588725505566,-0.02569914502673062,0.18606839026336036,-0.09459237613653577,0.24711775117994408
BOS,2016,-0.22937911680400866,-0.44925682799823785,-0.008135781365886588,0.08729844194105528,0.552017306248878,-0.6083255568544942,0.054787290359183435,-0.8916069355030398,-0.22031778393844095,0.10199677670665908,-0.4901254235120264,-1.0347652168994206,-0.9355121708170533
BOS,2017,0.33191120964384574,0.6693446570777253,0.8180846857734642,1.4070084510614915,0.5111074844928413,0.6740348357414973,-0.09068931947897384,0.9737195962351471,1.3163270703127175,-0.009436727226038976,0.5534705847297713,0.0515611229695213,0.2501713842636023
BOS,2018,0.4893603541291073,1.1360611880091542,0.4417112177996958,0.7018145572540878,0.021056495279316738,0.5907056784942536,0.7041625706715615,1.1201492972133538,1.8025666173459003,-0.1875584657419767,0.02227311372015457,0.5581174138128325,0.7222199824456984
BOS,2019,0.37437067760256487,0.19425489624620487,0.5732535390793815,0.6080789218046156,1.0750134983698514,0.49509707732944924,1.6283177396093813,0.7203505279087954,2.0094444737241197,2.181915977252037,0.6712329259085554,0.3645324237894038,0.7216646695372745
BOS,2020,0.6658959808865015,0.8754651185829999,1.8070530025150555,0.06377687831725545,1.0408797345479912,0.48636063090496306,1.523359175631565,1.4012190669062146,1.3287896711948701,1.7547807061778746,0.8276241074371732,1.4285235835604537,2.3206946015335035
BOS,2021,1.3526156054449063,1.0990811562290295,1.649205283305742,-0.21045766428292725,1.6139947866304438,0.8015882283309569,1.583069195276578,1.9350187582782201,1.9329856292899754,1.413238141618348,1.2160650482574957,0.9488889341043788,0.2279082353564981
BOS,2022,0.3478542209520744,1.4570796268048734,1.9380664100015537,0.2830874057463824,1.0158689815347894,0.31595498841430586,1.6467818618770846,0.990128559125761,0.8914731744490055,1.7074994422610017,0.5373964757102175,0.30096107002470573,0.17255384274829053
BUF,2007,0.31804374382712197,-0.027461089309684814,-0.8524437742221888,-1.0106760924527771,0.21715836872964764,1.0599224498175521,0.4607344505026234,0.25251168071624647,-0.23460441574550983,-0.3161123863914739,-0.26543466973395846,0.7858311032118345,1.2270038966959798
BUF,2008,-0.085031314090211,-1.3166235646741784,-0.01491413611885185,-1.0339465133851247,2.3869110787489993,0.8967937160592208,0.10756185157498856,0.6061567194765959,0.38068078876744404,1.4697567979660868,-0.15413672154059294,-0.15312784749729538,0.1722186834008372
BUF,2009,1.138098725866242,0.5853448565471157,-0.01946504636962663,-0.32226727899203295,0.6390601442449221,1.2170207828396857,-0.15170957398259607,-0.1514282685723366,0.7882435536506105,0.5299849766882941,0.26937462597515505,0.97179914940009,1.7516391088270908
BUF,2010,-0.20238924936860253,-0.452472612034211,-0.03751859903289495,-0.07088812050082367,0.3429820031115015,-0.25724040506859014,-0.007908934851637493,1.0632178486833304,0.25949168439371395,0.3447194327581491,-0.291417935929385,0.19848632482858405,0.5078764149411712
BUF,2011,0.047192917818300706,0.3648709724416837,-0.6549127867366453,0.5274852812371862,0.4365496120882627,-0.03537802630562707,0.7238049609127645,-0.43740049489364713,-0.5400132272693106,-0.2871023779113062,0.19009816118577075,-0.029476309102621324,-0.11738774363138876
BUF,2012,1.2763659248266326,0.9877407311918385,-0.14714106723906742,-0.494167468059983,0.7928366274288391,1.6516519414898512,0.5653846580584112,0.7719731440488818,0.8706873550838081,-0.25663174154527163,0.7704702127125105,-0.041958231944361914,0.06092413446916416
BUF,2013,-0.31348776297855074,-0.3397673202480869,0.45071967316065664,-0.12272151968074647,-0.274938775370687,-0.3919562694217416,-0.27176963698038115,-0.6829366726524253,-0.4400292913988349,0.2010482697399246,-0.6641288158976212,-0.7779495780906024,-0.6428125836302847
BUF,2014,-1.9571198330473734,-1.7835386516328955,0.39698575267364855,-1.1664053405060442,-0.6935971693633224,-1.581200984036432,-1.3630418244681517,-0.891973339487321,-0.5829707532358891,-1.3288026893618694,-0.22291333887130638,-0.6739709160828943,-0.7869437253563056
BUF,2015,-1.4575741958086534,-0.9207145801998844,0.0013192022076936607,-1.9001803213262143,-1.8039573691440889,-2.4547495825010057,-0.834948680715319,-1.288016789022119,-1.1831800340192284,-0.7769049227311502,-2.1467293384116175,-1.8455576365362218,-2.3064323443461525
BUF,2016,-2.1276890489751112,-2.2209359156023343,-0.9844295452723089,-1.2910980097598341,-1.7920887701847485,-1.817398435993382,-2.1118010102085227,-1.7194986735213382,-1.3698018740520415,-0.8833958118152982,-0.9788931588702795,-1.2912264236740618,-1.0187921860233193
BUF,2017,-0.4406407438375207,0.7681145059621629,0.3566761342629161,-1.5000338031977865,-1.3108791101917323,-0.76065778651952,0.16842302188952415,-1.3899870007996569,-0.6919567729027727,0.03774690890416114,-0.2604567457551858,0.5455080152825751,-0.5592066236480541
BUF,2018,-0.255841027246446,1.295973496733146,0.3283292937402834,-1.004558091755857,-1.0668624274853815,-0.3925476332364788,0.32173370432926274,0.016585814801642798,0.847632436695551,0.07375894720190052,-0.28260820915054485,0.03934863452327085,0.8157665818432613
BUF,2019,-0.8329119437936244,0.4589538757465285,-0.5469725745370609,-0.7304143261913297,-2.37908903665036,-1.4331568266050738,-1.5312273018575313,-0.8983823650004148,-1.0676686902558266,-0.3693945470260035,-0.7259617496037392,-0.6847338708155969,-1.0071914129219899
BUF,2020,0.04234632628848951,2.3917927348465144,0.30375732543208744,-1.2542786069060161,-2.024181900465352,-0.4041448827071803,-0.21531410501126333,0.41450620822780637,-0.4125040590895579,-1.0939273594501617,0.08366511328175699,-0.5113363515623135,-0.12080693784226841
BUF,2021,-0.4889522627790711,-0.24141879741712596,-0.9665110032396445,-0.21045766428292725,-1.267389181327677,-0.24396163470942095,-1.3508857133026775,0.6161927820087766,-0.02935716190663527,-0.08915007751953259,-0.3048339496976843,0.4610289628179784,0.9883937012509225
BUF,2022,-1.4695066068791713,-1.1644933563621278,-1.6589166577088614,-0.8945562021585691,-1.6374224486045563,-1.7716504411085565,-1.4060330425186514,-1.0733720495910413,-1.6226865243475912,-1.218132533089325,-1.1721219807273797,-1.4619076732257854,-1.3365987369152152
CAR,2007,1.0735142203666195,0.81335783079097,-0.2459373236142253,0.7274292894723873,0.31157505078601616,1.1585708681046043,0.14690743091050998,0.5220285953307914,1.7204323821337386,1.1725564099869845,0.24787410634188892,0.8800470880551715,1.018374116173815
CAR,2008,1.322383539816727,1.9374561095707756,-0.25696323050677894,1.3385653161954627,-0.5643493291708556,0.6980486079123482,-0.11213895164200809,-0.8172072371890939,0.174191904735033,1.178955782704867,0.10647016314509099,0.5444176617094739,0.1722186834008372
CAR,2009,-0.5088716009902862,-0.07858248781788968,-0.5569657586218054,0.79327330213422,-0.07003398841040243,0.4074725902633981,-1.3143436923538927,0.06662843817182908,0.2847638112776241,0.39138367518824196,-0.4828170503755153,0.2125303648938429,0.8055260110007454
CAR,2010,0.564236695209438,1.2871928098962637,-0.44201599485628784,0.9924336870116784,0.13758403546868217,-0.2682179472479042,0.8818462359576785,0.41840918034438274,-0.4440417624890458,-0.016989352011926834,0.08326226740839529,-1.02628715112037,-0.731439238743027
CAR,2011,-0.7196919967290885,-1.445889591240591,-1.4300424411756338,-1.3543541004738544,-0.5740134026445044,-0.1238230920696972,-1.6594552762390202,-0.225070157566635,0.13189263154503952,-0.3097088643610154,-0.306409732600522,0.18940717433268722,-0.21453622111943538
CAR,2012,-0.012113913005257335,-0.1438252028287909,-0.48029065344073024,-1.117067637883494,-0.23017837570514682,-0.1940011649739,-0.23037828377879502,-0.14104299494915948,0.48758491884693295,-0.8676596976054389,-0.8102029815295219,-0.519815873532937,0.13970534283446234
CAR,2013,0.9517094867106668,1.3033474404716585,-0.4410058871011593,-0.9540608465502743,-0.6317814380891312,0.7273061629532539,-0.27176963698038115,-0.28120921815099836,-0.8272059025458551,-0.23139517837991502,-0.430843060946241,-0.5726632683140823,-0.24925385895868143
CAR,2014,0.007014766426692694,0.16233534442228176,-1.990146538868882,-0.4498423326866286,-0.8709761175939426,0.19483993168221542,-1.8535585115722846,0.7297963686714448,0.43534230001349133,0.2225580859029739,0.535172509921802,1.6610939408918577,-0.2715855684181846
CAR,2015,-1.2217207660661529,-0.5942592903453583,-1.8825015503792821,-0.4353732213745236,-0.811251915668316,-1.1049972460818318,-0.9131273961381017,0.4400329081091709,-0.031355230755512026,-0.6978306303412112,-0.9155305371664902,-0.481012295673018,-1.2026397224090657
CAR,2016,-1.2802292578272976,0.22624638576862077,-1.9467762554086394,-1.0154187194196573,-1.690904335230779,-1.2800327119316541,-0.7072541119094582,-1.3664271970135349,-1.821384909453813,-1.298297954350859,-1.4676608942285332,-0.9455613188908496,-0.6440321175951224
CAR,2017,-0.5264798497798947,0.20985014270229832,-1.9430426780277523,-1.0349070425163036,-1.1242901215794567,-0.8012622946967187,0.1522285005539939,-0.9391065516542892,-1.3485111062616821,-1.0474767220904402,-1.698395029611944,-1.9372250487119826,-1.3538686677794987
CAR,2018,0.5958176943256148,1.2141578969208713,-1.433451372413663,-1.11120638231898,-0.27812120848097527,0.18182806371513696,0.7806483439400212,0.8693394148470562,-0.6325155433124909,0.09553539828055704,-0.9013379526234369,-1.4608745920708655,-1.2422586049031201
CAR,2019,-1.222357950695621,-0.2973289228258248,-1.5908196349523822,-1.8458253661879516,-0.3777849927545296,-0.7532522708824965,0.0710064395498606,-1.8288351302159451,-1.5367408189113057,-0.8638345711108943,-1.4079258174133111,-1.1675820771824998,-0.9243719598700489
CAR,2020,0.5346223693921832,1.0787261931491547,-0.1869016802824924,-0.9247647356001983,0.6385446750593662,0.2611753286122375,1.1844652310994885,-0.953436618576351,-0.8342236343928174,-0.912094929729223,-0.12109424290780636,0.6156298964613895,-0.6587649041454046
CAR,2021,0.29017260454645777,0.9222492474501749,0.154510262422664,-0.9716128834395071,0.6566317263088746,0.4763060487183951,0.7176580351920503,0.8681977456271418,-0.27109504198158024,-0.47865813433305743,0.29000654728034153,0.005159809320850978,0.8657347551389186
CAR,2022,0.044960749646866756,0.19910870814231973,0.506092108164232,0.1019114660686951,0.946045522846912,0.056709869715388016,1.071382194032862,-0.16355587211136063,-0.02276671602248425,0.6928293930065531,-0.4188654108595637,0.0842149130676787,0.33234646883030894
CBJ,2007,0.5139064599669917,-0.33321342389174113,0.2417688944004258,-1.4934831429875448,-1.0480251708256907,-0.02521015134002414,-1.3540044019213333,0.7626686976652054,0.32182913442012206,1.282828172681685,-1.2785440961994452,-1.1403623646963883,-0.9114513536562066
CBJ,2008,-1.0526290261512308,-0.5871957166726962,1.202666156862842,-0.6824632793731843,-1.1843620199103209,-1.6136708079012754,-0.8536291624993714,-1.4061854261542066,-1.7953943737279714,-1.5109536084614248,-0.7822661359112175,-1.747517582827055,-1.7934373911742125
CBJ,2009,-1.1423217267043355,0.1770472918306685,1.0688080006594762,-0.6941141393674495,-0.45084380039196564,-1.6279628653569818,0.6422844580758507,0.1756567915439114,-0.8521259295646044,-0.8164276664550687,-1.4857392855097429,-0.4493962677526279,-0.8473221719488951
CBJ,2010,-0.5397046649829403,-0.3447410377403513,0.3728410778893877,-1.7249442655202765,0.2842968694992674,-0.641454381344577,0.24418836354433474,0.6870794588189443,-0.535806994691145,-0.04987196880920646,-1.2191974870515065,-0.5682417861313306,-0.06075076733746128
CBJ,2011,-0.4837274076375841,-0.2631856194661323,0.48625031563186577,-0.6700488707607479,-1.5539532957187028,-0.6839751752421375,-1.3946485832221551,-0.012739820239622295,-0.4802882620413682,0.11981437818345922,-0.6167271662169542,-0.6861267594085494,-0.311684698607482
CBJ,2012,0.7477588118699598,0.6563787442823706,0.11937860172226282,-0.494167468059983,-0.42455122630060416,0.5080263969939068,-1.0114048748412385,0.2811042521144513,1.340858526829063,0.9246889735043862,-0.6720020465138249,-0.36830003595607175,0.4548301762956542
CBJ,2013,-1.2412990794173102,-0.37646219083488025,1.523121654129115,-1.904162934401165,-1.1415566705440514,-0.9966152846128309,-0.8113122986326109,-1.8338315423051605,-1.8043659211550003,-2.279811511579153,-0.9667697952940062,-0.9190839160619599,-0.6240716919792559
CBJ,2014,0.007014766426692694,0.7213709675983548,0.04478590638048833,-1.524686844415754,0.0704967614762721,-0.9292365972536375,0.7105059891993193,-0.9426536428672825,-0.7446077458151559,-0.3076538246305807,-0.1958388442715525,-1.3256169226804997,-1.7317670130761946
CBJ,2015,0.14622912644035005,0.0033198843036048474,0.8165861665625613,-1.289844029679678,0.1977273977005023,0.5012080342569852,0.2595533352036378,-0.24899956606343196,-1.2983625143456001,-0.6978306303412112,-0.1657026958066763,-0.4689366731875029,-0.29654130141593493
CBJ,2016,-0.2632775084499212,-1.0802658181038065,1.3586754881031047,-1.566777300100011,-0.400802789567668,-0.32930873859167364,-1.125629783743222,-0.23416349648850882,0.8470602997384739,0.25758508015749465,-0.27628953929279043,0.013380584701286629,-0.29703205423568146
CBJ,2017,-0.31188208492395963,-0.6790784972576398,-0.1926197603924983,-2.314005634390383,-1.234048350174913,-0.31400819657033585,-2.034031879742716,-0.1739760924985145,0.6597727369538068,0.9106441773128633,-1.0291658912132013,-1.00132567380304,-1.2655728850982277
CBJ,2018,0.4893603541291073,-0.20645842709226545,-0.28218875888732187,-2.0710409973870716,1.6348028973802857,0.6977926728411645,1.0254028183990926,0.35517915599614475,0.6088988915329634,0.8794876371121924,0.02227311372015457,0.459971969082375,0.4415801842530107
CBJ,2019,0.6080382817437627,1.2341437442831906,-1.2513571762807332,-1.5112020541889641,0.7118138755887561,0.12727985865985839,0.4753084116806971,-0.9493660781629096,-0.5423079061616889,-0.2902841431724208,0.08075184280514573,-0.2483133765993572,-0.72767575887169
CBJ,2020,-0.6468401340566817,-0.6896451555763916,-1.9407466368792885,-1.913306349517648,0.7629027843558503,-0.1175454070618929,0.4330047453979268,0.6836097151400998,-0.8886390634642058,-0.16961250836872438,-1.288222573188321,-0.7976966276994842,-0.30702315694720034
CBJ,2021,-0.31187842929599635,1.3386598713487678,-1.2382737343092949,-1.1890858031985294,0.2197767376184498,-0.8015882283309561,1.7308223201690593,-0.22382376338577353,0.5678776006314633,-0.12624608293034448,-1.0010677132060555,-0.9865555421465856,-1.1458719610979446
CBJ,2022,-1.696676710358077,-1.577415108289531,-1.7441532232944164,-1.7098479307081524,-1.6074981091668947,-1.2531602037107212,-1.8056161451882502,-1.1296493389196816,-1.4655515431728037,-1.1166655281638798,-0.06627722921930894,-0.5587986859048368,-0.12039930506874273
CGY,2007,-0.04570130043263606,-0.18033725660071295,0.7482330438771788,0.24462223893761956,-0.04720834102818427,-0.430764759853461,1.252124325995777,-0.6522951040611537,0.3368678790191932,-0.5182772846650918,-0.25192654404775194,-1.799874258599747,-1.7590098370275
CGY,2008,0.618676112863258,-0.33775406916959866,0.029094790133498527,1.5143069332014314,0.8492796057151254,0.8131115652605378,0.43711305640048304,1.0110792243901112,0.4600995903183717,1.3970565441507814,0.5608616543919258,1.5209813745989513,0.505198674175846
CGY,2009,0.40963108129508535,0.010177852337859691,1.2347032822187907,0.79327330213422,0.8622934823030799,0.47686243534136574,-0.038281855117104115,1.4022257669798424,0.21979868322949672,-0.004620043383335658,-0.7239041261289356,-0.21577510328916727,-0.3457682405710734
CGY,2010,0.2882513551613434,0.7405548218126055,0.48422441876829303,-0.18903498800221466,0.19626916908091624,0.13795111338671082,0.2145298578506915,-0.23714629913354682,0.3665511219628297,0.6899869091295843,0.1992347112986606,-0.9067970559058378,-0.55647702881114
CGY,2011,0.3126530805462431,1.078571645064202,2.0472753141548288,2.1527102018058146,-0.26778218605881743,-0.3793310598325643,0.8826889767228833,-0.4798665623590497,0.13189263154503952,-0.015824540514795933,-1.154610717818771,-0.7911908314574979,-0.5545558923275985
CGY,2012,0.91294853466892,0.3990444352994861,-0.9133851155028919,1.1253729734811466,0.34271002604988526,0.8363941275917528,0.46223020263507025,1.0075902121774087,-0.6617223898636915,-0.1955289459392548,-0.2573992414667349,0.09790254120351373,0.9590299098335625
CGY,2013,-0.44000748794747246,-0.8534955084631934,-0.306955639480102,0.4710922852260597,-0.9478420822111817,-0.2761705005553621,-0.13688397156732393,-0.4223567021650132,0.5740046901766932,0.13276772529994993,-0.42453804054214966,-1.0602182540333174,-0.3054765339117676
CGY,2014,-1.8869721687804424,-2.020053722976619,-0.28132506240947486,-0.4498423326866286,-1.348534824368689,-1.3114226170918275,-0.917117563464394,-0.32435394163175296,-0.8577536406206427,-0.9556906041715908,-1.0892971660634303,-0.8097305007907288,-0.5047237822711443
CGY,2015,-0.2783070470961509,-1.1143744979101964,-0.19656112894640043,-0.8015749963624463,-0.8763473552404979,-0.6325839283351206,-0.037525783402935976,-1.189583578426033,-0.8952238332033001,-1.271119250168269,-0.822959198727007,0.08654196114619059,-0.9555219712291207
CGY,2016,1.363845290553881,0.31523483309120093,-0.8240384269162537,-0.7397394290794803,0.4592649075410727,1.4998015144645922,0.9064806223064878,-0.1732891039871633,1.2370638303127315,0.5168989192422206,0.4874100472044797,0.9946234627955656,1.0354481890645737
