Season,Team,G,S,PIM,Avg Age,+/-,OPS,DPS,g_1,g_2,g_3,a_1,a_2,a_3
2024,PHI,-1.3671330919413618,-1.7247032765925772,0.14558528661327894,-1.2915018296515317,-0.4041101134924058,-1.5100673570609977,-0.770259127951423,0.18325399354156682,-0.5851157311262571,-1.630905404903018,-1.1363058548498588,-1.9809362719721708,-1.9869241455578117
2024,PIT,1.1242776837595108,1.3581022695164722,-0.24349539145649512,2.689641425054115,-0.2539712727400531,0.9972566830804539,0.07173214326997754,-0.28215297418304636,-0.03631752813887128,0.006759229031570184,1.440703805012129,1.0112078568034912,1.5170201829333712
2024,SEA,0.552853193919861,0.046695647028933994,-0.4175578000666572,1.362593673485564,0.8361672666357249,0.48500768563220076,0.43258554522200654,0.0901725999966441,-1.1339139341136424,-0.6884757570727364,-0.4301931377448178,-0.49611286972259394,-0.07477166915262347
2024,SJS,-2.464268112433489,-2.1332678670407645,-1.4824101821523545,-0.7227670789792984,-1.624804166565882,-2.193066020325336,-1.7626059833195022,-1.8391508298435706,-1.9840131112901807,-2.032596730207728,-1.0216379777131426,-0.9460593552527691,-1.396259244469298
2024,STL,-0.0414282755133746,-0.5590085010480988,-1.4107374256658174,-0.15403232830706173,-1.10258211177509,0.17046882754993978,-1.3516340533185807,-0.23138130497672485,0.3725909368321215,1.1191352067984592,-0.22499798918437833,0.3512863446925684,0.05537483447704914
2024,TBL,0.41571131635834513,0.7495410264013401,2.131944537811599,0.6042806725892528,0.35963964163912737,0.34121849336602417,0.3523959003437782,1.0717582046521918,0.1573759552684408,0.4547995534099003,1.953691676413227,0.6512506683793519,0.8562763952750333
2024,TOR,0.4385682959519311,0.398118336715137,-0.7759215824993438,0.69906979770129,0.43144517417286127,0.8804279643641858,0.462656662051342,0.38634067036685277,0.8891068925849548,1.690772862039778,1.0484189621759947,0.08131845337446335,0.4157805368361414
2024,VAN,0.4385682959519311,0.18383620885769617,-0.1615836697575953,-0.4383997036431801,-0.2082768429458588,0.48500768563220076,-0.10869455770603662,-0.062142407622320366,0.8137816490376665,0.8410412123567373,1.1872274450257037,1.431157909964988,0.8562763952750333
2024,VEG,-0.08714223470054656,-0.09044491479982818,-1.2264360518432926,-0.05924320319502452,1.1233893967706605,-0.08116225891586938,0.7132493022958065,-0.7814077213785405,-0.11164277168615953,0.42390022069415334,-0.5026149548837965,0.021325588637106662,0.5759608489957384
2024,WPG,0.09571360204814132,0.19812168404819222,-0.6837708955880816,-0.15403232830706173,0.13116749266815594,-0.14407003053232117,0.9738656481500497,0.20017788327700733,-0.29457550601528815,0.3775512216205329,0.4871498793489109,0.00632737245276749,0.4658368843860155
2024,WSH,-0.932850479663228,-1.3104244960681917,-1.2673919126927427,1.0782262981494488,-0.8806377384890034,-0.49455618668112644,-0.8304013616100946,0.6740467958693402,-0.12240352076434358,-0.19408643362078506,-0.949216160574164,-0.5861021668286289,-0.31504213739201903
